Excel,git,HTML,JavaScript,JSON,MATLAB,Microsoft Access,PostGIS,PostgreSQL,Power BI,Python,R,R Shiny,SAS,Scala,Spark,SPSS,SQL,Stata,Tableau,VBA,XML,job_id,length,job_department,date_downloaded,description_word_count,roles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588932,95,Scottish Government,2018-06-20,18,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589388,1880,Homes England,2018-06-21,301,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589669,2969,HMP,2018-06-23,426,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589771,3321,Home Office,2018-06-26,456,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590038,95,Scottish Government,2018-06-27,17,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590204,3698,HMP,2018-06-28,529,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590402,3807,BEIS,2018-06-29,599,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590644,6450,HM Courts and Tribunals Service,2018-06-30,937,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590749,2501,Ministry of Defence,2018-07-03,385,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1590754,7275,OFGEM,2018-07-04,1069,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591163,95,Scottish Government,2018-07-05,18,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591135,7877,DCMS,2018-07-06,1191,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591554,5701,HMP,2018-07-07,835,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591681,1219,Charity Commission,2018-07-10,204,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591721,5648,BEIS,2018-07-11,876,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592034,3435,DfE,2018-07-12,520,Social Research
0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1592198,6774,OFQUAL,2018-07-13,977,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592360,3705,Department of Health and Social Care,2018-07-17,534,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592696,1586,VOA,2018-07-18,255,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592980,1201,Scottish Government,2018-07-19,197,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593027,4152,DfT,2018-07-20,641,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593570,7072,MoJ,2018-07-21,1110,More than 2 professions mentionned
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593754,2370,Cabinet Office,2018-07-24,323,Not in an analytical profession
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1593853,3084,DfE,2018-07-25,437,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593891,4427,Ministry of Defence,2018-07-26,644,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594112,2493,Home Office,2018-07-27,368,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594194,6373,HMP,2018-07-28,1035,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594369,2546,DfIT,2018-07-31,384,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594868,2975,Cabinet Office,2018-08-01,449,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595060,3975,DfE,2018-08-02,631,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595155,4264,DCMS,2018-08-03,666,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595236,2910,Insolvency Service,2018-08-04,454,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595867,1773,Ministry of Defence,2018-08-07,265,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595711,3675,Home Office,2018-08-08,536,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596026,2059,Home Office,2018-08-09,304,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596486,99,Scottish Government,2018-08-10,18,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596684,3932,HMP,2018-08-11,558,Not in an analytical profession
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596413,4022,Forestry Commission,2018-08-14,598,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596546,6137,DfIT,2018-08-15,909,Economist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597155,5784,DfID,2018-08-16,875,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1597375,2229,DfE,2018-08-17,326,"Operational Research, Statistics"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597335,3717,Home Office,2018-08-18,555,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597543,4514,Forestry Commission,2018-08-21,698,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597967,2055,DfE,2018-08-22,309,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597841,5686,Ministry of Defence,2018-08-23,864,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598373,4137,HM Courts and Tribunals Service,2018-08-24,605,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598540,1517,DWP,2018-08-25,238,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598759,4311,HM Courts and Tribunals Service,2018-08-29,635,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598899,4496,Home Office,2018-08-30,632,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599133,98,Scottish Government,2018-08-31,18,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599113,2515,HM Revenue and Customs,2018-09-01,364,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599391,5020,Department of Health and Social Care,2018-09-04,710,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548497,5491,HMP,2017-11-16,872,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564665,3676,HMP,2017-11-23,546,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564819,5954,HM Courts and Tribunals Service,2017-11-24,877,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565375,5827,IPCC,2017-11-29,849,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565621,4938,HM Courts and Tribunals Service,2017-12-01,690,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565786,3862,HMP,2017-12-02,574,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565917,4475,HMP,2017-12-05,647,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566361,5546,Cabinet Office,2017-12-08,833,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566711,3566,MoJ,2017-12-12,523,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566865,4071,OFGEM,2017-12-13,581,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569649,89,Scottish Government,2018-01-16,16,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570206,3302,HMP,2018-01-19,490,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571624,3265,Office for National Statistics,2018-01-30,525,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571841,86,Scottish Government,2018-01-31,16,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572178,95,Scottish Government,2018-02-02,17,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572255,4158,HM Treasury,2018-02-06,638,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571722,5362,DWP,2018-02-07,745,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572503,4212,Home Office,2018-02-08,661,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571554,2910,Home Office,2018-02-10,437,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573427,3436,Cabinet Office,2018-02-13,490,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573474,4964,Home Office,2018-02-14,717,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573780,1117,Ministry of Defence,2018-02-15,169,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573952,2511,PHE,2018-02-16,375,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574142,7109,HMP,2018-02-17,1063,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574193,7694,MHCLG,2018-02-20,1113,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574295,3371,DfIT,2018-02-21,502,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574752,1744,FSA,2018-02-22,266,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574794,746,Foreign and Commonwealth Office,2018-02-23,112,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574532,2284,Home Office,2018-02-24,347,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575227,95,Scottish Government,2018-02-27,17,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575417,6263,HMP,2018-02-28,939,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575567,1996,Cross Departmental Opportunities,2018-03-01,309,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575934,3005,Ministry of Defence,2018-03-03,460,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575827,3675,Home Office,2018-03-06,516,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576166,3169,Ministry of Defence,2018-03-07,491,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576342,3702,HMP,2018-03-08,535,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576411,2696,HM Land Registry,2018-03-09,381,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576664,2202,PHE,2018-03-10,339,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576864,2804,Royal Botanic Gardens Kew,2018-03-13,447,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577026,3764,HMP,2018-03-14,521,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576918,4235,MHCLG,2018-03-15,643,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577325,7526,Home Office,2018-03-16,1079,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577530,2955,PHE,2018-03-17,449,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577668,3363,Government Internal Audit Agency,2018-03-20,528,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1577903,7336,National Crime Agency,2018-03-21,1145,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578049,3101,Health and Safety Executive,2018-03-22,475,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578176,2984,Intellectual Property Office,2018-03-23,413,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578417,8771,HMP,2018-03-24,1202,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578355,6127,DCMS,2018-03-27,960,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578817,7397,Cabinet Office,2018-03-28,1073,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578908,2102,Ministry of Defence,2018-03-29,308,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579297,5785,HM Courts and Tribunals Service,2018-03-30,835,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579429,2215,GDS,2018-04-04,363,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579592,2562,Ministry of Defence,2018-04-05,413,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579312,6554,HMP,2018-04-06,1042,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580046,6762,Crown Commercial Service,2018-04-07,981,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580196,4225,HMP,2018-04-10,619,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580366,4292,Cabinet Office,2018-04-11,641,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580484,4375,Government Legal Department,2018-04-12,666,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580740,4369,Crown Commercial Service,2018-04-13,629,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580906,4035,DVLA,2018-04-14,576,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581006,3993,Cabinet Office,2018-04-17,605,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581137,2543,DCMS,2018-04-18,392,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581375,4807,Office of the Public Guardian,2018-04-19,728,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581538,774,Welsh Government,2018-04-20,128,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581690,9610,HM Courts and Tribunals Service,2018-04-21,1452,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581870,6997,Economic and Social Research Council,2018-04-24,1030,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582100,3850,HMP,2018-04-25,548,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582034,250,Foreign and Commonwealth Office,2018-04-26,40,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582501,4012,"Department for Business, Energy & Industrial Strategy",2018-04-27,596,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582698,3861,HMP,2018-04-28,574,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582711,89,Scottish Government,2018-05-01,16,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582855,2224,Ministry of Defence,2018-05-02,342,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583053,3518,Ministry of Defence,2018-05-03,497,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583354,2459,Homes England,2018-05-04,398,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583567,4960,Cabinet Office,2018-05-05,715,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583573,4207,MHCLG,2018-05-09,619,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583711,4205,Home Office,2018-05-10,599,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584091,98,Scottish Government,2018-05-11,18,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584256,969,Office of Rail and Road,2018-05-12,157,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584490,6657,"Department for Business, Energy & Industrial Strategy",2018-05-15,1039,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584617,2409,GDS,2018-05-16,395,Social Research
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584538,2317,DEFRA,2018-05-17,338,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585037,3579,Cabinet Office,2018-05-18,514,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585140,1256,Ministry of Defence,2018-05-19,181,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585152,3295,Home Office,2018-05-22,510,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585110,1769,DWP,2018-05-23,247,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585547,2531,DWP,2018-05-24,361,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585585,3042,DWP,2018-05-25,436,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586187,4527,Ministry of Defence,2018-05-26,686,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586146,4041,HM Revenue and Customs,2018-05-30,577,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586431,2385,DfID,2018-05-31,368,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586428,2544,DfIT,2018-06-01,355,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586856,3532,Crown Office and Procurator Fiscal Service,2018-06-02,528,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586683,5254,"Department for Business, Energy & Industrial Strategy",2018-06-05,778,Statistics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587236,3702,MoJ,2018-06-06,529,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587118,4682,DWP,2018-06-07,688,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587489,2819,HM Revenue and Customs,2018-06-08,401,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587645,3522,Homes England,2018-06-09,554,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587592,5324,Home Office,2018-06-12,818,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587984,95,Scottish Government,2018-06-13,17,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588272,3187,Office for National Statistics,2018-06-14,502,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588553,1861,Department of Health and Social Care,2018-06-15,299,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588812,4863,PHE,2018-06-16,685,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588846,2763,"Advisory, Conciliation and Arbitration Service",2018-06-19,428,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588937,1179,Crown Prosecution Service,2018-06-20,160,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589389,740,Ministry of Defence,2018-06-21,124,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589251,1464,Home Office,2018-06-22,220,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589670,3245,Crown Office and Procurator Fiscal Service,2018-06-23,453,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589787,2068,College of Policing,2018-06-26,299,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590040,3226,HMP,2018-06-27,492,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590208,6944,HM Courts and Tribunals Service,2018-06-28,982,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590404,4358,MoJ,2018-06-29,673,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590645,3445,Office of the Public Guardian,2018-06-30,489,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590762,5025,Health and Safety Executive,2018-07-03,732,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590758,8217,OFGEM,2018-07-04,1250,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591170,2020,College of Policing,2018-07-05,295,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591173,2011,CMA,2018-07-06,299,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591555,2346,UK Export Finance,2018-07-07,345,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591682,1267,Charity Commission,2018-07-10,210,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591725,7289,Home Office,2018-07-11,1054,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592041,4475,MHCLG,2018-07-12,636,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592218,2901,Rural Payments Agency,2018-07-13,469,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592379,2594,DfT,2018-07-17,428,Not in an analytical profession
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592697,1586,VOA,2018-07-18,255,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593017,3817,Ministry of Defence,2018-07-19,577,Not in an analytical profession
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593038,1060,Ministry of Defence,2018-07-20,152,Not in an analytical profession
